Indicator 59 Monthly electricity usage at Australian Antarctic Stations,,,,,,,,,
Date,Latitude,Longitude,Place,Parameter,Value,Error,Unit of measure,,
Feb-00,-67.60269444,62.87380556,Mawson,Station electricity usage,140929,,kWh,,
Feb-00,-68.57661111,77.96738889,Davis,Station electricity usage,148411,,kWh,,
Feb-00,-66.28180556,110.5276111,Casey,Station electricity usage,153592,,kWh,,
Feb-00,-54.61988889,158.861,Macquarie Island,Station electricity usage,47555,,kWh,,
Mar-00,-67.60269444,62.87380556,Mawson,Station electricity usage,162454,,kWh,,
Mar-00,-68.57661111,77.96738889,Davis,Station electricity usage,166194,,kWh,,
Mar-00,-66.28180556,110.5276111,Casey,Station electricity usage,160332,,kWh,,
Mar-00,-54.61988889,158.861,Macquarie Island,Station electricity usage,53138,,kWh,,
Apr-00,-67.60269444,62.87380556,Mawson,Station electricity usage,159625,,kWh,,
Apr-00,-68.57661111,77.96738889,Davis,Station electricity usage,159410,,kWh,,
Apr-00,-66.28180556,110.5276111,Casey,Station electricity usage,149156,,kWh,,
Apr-00,-54.61988889,158.861,Macquarie Island,Station electricity usage,51771,,kWh,,
May-00,-67.60269444,62.87380556,Mawson,Station electricity usage,176085,,kWh,,
May-00,-68.57661111,77.96738889,Davis,Station electricity usage,164295,,kWh,,
May-00,-66.28180556,110.5276111,Casey,Station electricity usage,158158,,kWh,,
May-00,-54.61988889,158.861,Macquarie Island,Station electricity usage,57070,,kWh,,
Jun-00,-67.60269444,62.87380556,Mawson,Station electricity usage,167688,,kWh,,
Jun-00,-68.57661111,77.96738889,Davis,Station electricity usage,156744,,kWh,,
Jun-00,-66.28180556,110.5276111,Casey,Station electricity usage,154717,,kWh,,
Jun-00,-54.61988889,158.861,Macquarie Island,Station electricity usage,54144,,kWh,,
Jul-00,-67.60269444,62.87380556,Mawson,Station electricity usage,184341,,kWh,,
Jul-00,-68.57661111,77.96738889,Davis,Station electricity usage,163541,,kWh,,
Jul-00,-66.28180556,110.5276111,Casey,Station electricity usage,157839,,kWh,,
Jul-00,-54.61988889,158.861,Macquarie Island,Station electricity usage,55598,,kWh,,
Aug-00,-67.60269444,62.87380556,Mawson,Station electricity usage,181852,,kWh,,
Aug-00,-68.57661111,77.96738889,Davis,Station electricity usage,163416,,kWh,,
Aug-00,-66.28180556,110.5276111,Casey,Station electricity usage,153763,,kWh,,
Aug-00,-54.61988889,158.861,Macquarie Island,Station electricity usage,56977,,kWh,,
Sep-00,-67.60269444,62.87380556,Mawson,Station electricity usage,169718,,kWh,,
Sep-00,-68.57661111,77.96738889,Davis,Station electricity usage,151329,,kWh,,
Sep-00,-66.28180556,110.5276111,Casey,Station electricity usage,138559,,kWh,,
Sep-00,-54.61988889,158.861,Macquarie Island,Station electricity usage,50527,,kWh,,
Oct-00,-67.60269444,62.87380556,Mawson,Station electricity usage,173193,,kWh,,
Oct-00,-68.57661111,77.96738889,Davis,Station electricity usage,170100,,kWh,,
Oct-00,-66.28180556,110.5276111,Casey,Station electricity usage,141317,,kWh,,
Oct-00,-54.61988889,158.861,Macquarie Island,Station electricity usage,51318,,kWh,,
Nov-00,-67.60269444,62.87380556,Mawson,Station electricity usage,154350,,kWh,,
Nov-00,-68.57661111,77.96738889,Davis,Station electricity usage,162980,,kWh,,
Nov-00,-66.28180556,110.5276111,Casey,Station electricity usage,138810,,kWh,,
Nov-00,-54.61988889,158.861,Macquarie Island,Station electricity usage,51514,,kWh,,
Dec-00,-67.60269444,62.87380556,Mawson,Station electricity usage,141504,,kWh,,
Dec-00,-68.57661111,77.96738889,Davis,Station electricity usage,162260,,kWh,,
Dec-00,-66.28180556,110.5276111,Casey,Station electricity usage,145332,,kWh,,
Dec-00,-54.61988889,158.861,Macquarie Island,Station electricity usage,50145,,kWh,,
Jan-01,-67.60269444,62.87380556,Mawson,Station electricity usage,123114,,kWh,,
Jan-01,-68.57661111,77.96738889,Davis,Station electricity usage,163697,,kWh,,
Jan-01,-66.28180556,110.5276111,Casey,Station electricity usage,148352,,kWh,,
Jan-01,-54.61988889,158.861,Macquarie Island,Station electricity usage,49836,,kWh,,
Feb-01,-67.60269444,62.87380556,Mawson,Station electricity usage,132070,,kWh,,
Feb-01,-68.57661111,77.96738889,Davis,Station electricity usage,159492,,kWh,,
Feb-01,-66.28180556,110.5276111,Casey,Station electricity usage,133078,,kWh,,
Feb-01,-54.61988889,158.861,Macquarie Island,Station electricity usage,46508,,kWh,,
Mar-01,-67.60269444,62.87380556,Mawson,Station electricity usage,154953,,kWh,,
Mar-01,-68.57661111,77.96738889,Davis,Station electricity usage,162479,,kWh,,
Mar-01,-66.28180556,110.5276111,Casey,Station electricity usage,149948,,kWh,,
Mar-01,-54.61988889,158.861,Macquarie Island,Station electricity usage,50312,,kWh,,
Apr-01,-67.60269444,62.87380556,Mawson,Station electricity usage,158364,,kWh,,
Apr-01,-68.57661111,77.96738889,Davis,Station electricity usage,161927,,kWh,,
Apr-01,-66.28180556,110.5276111,Casey,Station electricity usage,141989,,kWh,,
Apr-01,-54.61988889,158.861,Macquarie Island,Station electricity usage,46453,,kWh,,
May-01,-67.60269444,62.87380556,Mawson,Station electricity usage,170945,,kWh,,
May-01,-68.57661111,77.96738889,Davis,Station electricity usage,166260,,kWh,,
May-01,-66.28180556,110.5276111,Casey,Station electricity usage,144318,,kWh,,
May-01,-54.61988889,158.861,Macquarie Island,Station electricity usage,51157,,kWh,,
Jun-01,-67.60269444,62.87380556,Mawson,Station electricity usage,172582,,kWh,,
Jun-01,-68.57661111,77.96738889,Davis,Station electricity usage,162161,,kWh,,
Jun-01,-66.28180556,110.5276111,Casey,Station electricity usage,140763,,kWh,,
Jun-01,-54.61988889,158.861,Macquarie Island,Station electricity usage,53001,,kWh,,
Jul-01,-67.60269444,62.87380556,Mawson,Station electricity usage,187104,,kWh,,
Jul-01,-68.57661111,77.96738889,Davis,Station electricity usage,164708,,kWh,,
Jul-01,-66.28180556,110.5276111,Casey,Station electricity usage,144389,,kWh,,
Jul-01,-54.61988889,158.861,Macquarie Island,Station electricity usage,55178,,kWh,,
Aug-01,-67.60269444,62.87380556,Mawson,Station electricity usage,193678,,kWh,,
Aug-01,-68.57661111,77.96738889,Davis,Station electricity usage,161707,,kWh,,
Aug-01,-66.28180556,110.5276111,Casey,Station electricity usage,141802,,kWh,,
Aug-01,-54.61988889,158.861,Macquarie Island,Station electricity usage,56642,,kWh,,
Sep-01,-67.60269444,62.87380556,Mawson,Station electricity usage,180675,,kWh,,
Sep-01,-68.57661111,77.96738889,Davis,Station electricity usage,148462,,kWh,,
Sep-01,-66.28180556,110.5276111,Casey,Station electricity usage,144038,,kWh,,
Sep-01,-54.61988889,158.861,Macquarie Island,Station electricity usage,51733,,kWh,,
Oct-01,-67.60269444,62.87380556,Mawson,Station electricity usage,168268,,kWh,,
Oct-01,-68.57661111,77.96738889,Davis,Station electricity usage,148292,,kWh,,
Oct-01,-66.28180556,110.5276111,Casey,Station electricity usage,154339,,kWh,,
Oct-01,-54.61988889,158.861,Macquarie Island,Station electricity usage,56940,,kWh,,
Nov-01,-67.60269444,62.87380556,Mawson,Station electricity usage,143897,,kWh,,
Nov-01,-68.57661111,77.96738889,Davis,Station electricity usage,148905,,kWh,,
Nov-01,-66.28180556,110.5276111,Casey,Station electricity usage,153912,,kWh,,
Nov-01,-54.61988889,158.861,Macquarie Island,Station electricity usage,54217,,kWh,,
Dec-01,-67.60269444,62.87380556,Mawson,Station electricity usage,136778,,kWh,,
Dec-01,-68.57661111,77.96738889,Davis,Station electricity usage,169993,,kWh,,
Dec-01,-66.28180556,110.5276111,Casey,Station electricity usage,150856,,kWh,,
Dec-01,-54.61988889,158.861,Macquarie Island,Station electricity usage,56355,,kWh,,
Jan-02,-67.60269444,62.87380556,Mawson,Station electricity usage,130650,,kWh,,
Jan-02,-68.57661111,77.96738889,Davis,Station electricity usage,159025,,kWh,,
Jan-02,-66.28180556,110.5276111,Casey,Station electricity usage,119070,,kWh,,
Jan-02,-54.61988889,158.861,Macquarie Island,Station electricity usage,48512,,kWh,,
Feb-02,-67.60269444,62.87380556,Mawson,Station electricity usage,133675,,kWh,,
Feb-02,-68.57661111,77.96738889,Davis,Station electricity usage,155334,,kWh,,
Feb-02,-66.28180556,110.5276111,Casey,Station electricity usage,115480,,kWh,,
Feb-02,-54.61988889,158.861,Macquarie Island,Station electricity usage,44029,,kWh,,
Mar-02,-67.60269444,62.87380556,Mawson,Station electricity usage,162329,,kWh,,
Mar-02,-68.57661111,77.96738889,Davis,Station electricity usage,149256,,kWh,,
Mar-02,-66.28180556,110.5276111,Casey,Station electricity usage,121103,,kWh,,
Mar-02,-54.61988889,158.861,Macquarie Island,Station electricity usage,52889,,kWh,,
Apr-02,-67.60269444,62.87380556,Mawson,Station electricity usage,160303,,kWh,,
Apr-02,-68.57661111,77.96738889,Davis,Station electricity usage,152255,,kWh,,
Apr-02,-66.28180556,110.5276111,Casey,Station electricity usage,156125,,kWh,,
Apr-02,-54.61988889,158.861,Macquarie Island,Station electricity usage,48665,,kWh,,
May-02,-67.60269444,62.87380556,Mawson,Station electricity usage,174011,,kWh,,
May-02,-68.57661111,77.96738889,Davis,Station electricity usage,157303,,kWh,,
May-02,-66.28180556,110.5276111,Casey,Station electricity usage,161058,,kWh,,
May-02,-54.61988889,158.861,Macquarie Island,Station electricity usage,51282,,kWh,,
Jun-02,-67.60269444,62.87380556,Mawson,Station electricity usage,178971,,kWh,,
Jun-02,-68.57661111,77.96738889,Davis,Station electricity usage,155579,,kWh,,
Jun-02,-66.28180556,110.5276111,Casey,Station electricity usage,125350,,kWh,,
Jun-02,-54.61988889,158.861,Macquarie Island,Station electricity usage,51003,,kWh,,
Jul-02,-67.60269444,62.87380556,Mawson,Station electricity usage,184323,,kWh,,
Jul-02,-68.57661111,77.96738889,Davis,Station electricity usage,164280,,kWh,,
Jul-02,-66.28180556,110.5276111,Casey,Station electricity usage,133178,,kWh,,
Jul-02,-54.61988889,158.861,Macquarie Island,Station electricity usage,50816,,kWh,,
Aug-02,-67.60269444,62.87380556,Mawson,Station electricity usage,183261,,kWh,,
Aug-02,-68.57661111,77.96738889,Davis,Station electricity usage,168511,,kWh,,
Aug-02,-66.28180556,110.5276111,Casey,Station electricity usage,129092,,kWh,,
Aug-02,-54.61988889,158.861,Macquarie Island,Station electricity usage,52227,,kWh,,
Sep-02,-67.60269444,62.87380556,Mawson,Station electricity usage,166869,,kWh,,
Sep-02,-68.57661111,77.96738889,Davis,Station electricity usage,157917,,kWh,,
Sep-02,-66.28180556,110.5276111,Casey,Station electricity usage,124006,,kWh,,
Sep-02,-54.61988889,158.861,Macquarie Island,Station electricity usage,50527,,kWh,,
Oct-02,-67.60269444,62.87380556,Mawson,Station electricity usage,173473,,kWh,,
Oct-02,-68.57661111,77.96738889,Davis,Station electricity usage,181155,,kWh,,
Oct-02,-66.28180556,110.5276111,Casey,Station electricity usage,130326,,kWh,,
Oct-02,-54.61988889,158.861,Macquarie Island,Station electricity usage,45719,,kWh,,
Nov-02,-67.60269444,62.87380556,Mawson,Station electricity usage,150241,,kWh,,
Nov-02,-68.57661111,77.96738889,Davis,Station electricity usage,166145,,kWh,,
Nov-02,-66.28180556,110.5276111,Casey,Station electricity usage,149028,,kWh,,
Nov-02,-54.61988889,158.861,Macquarie Island,Station electricity usage,41814,,kWh,,
Dec-02,-67.60269444,62.87380556,Mawson,Station electricity usage,138513,,kWh,,
Dec-02,-68.57661111,77.96738889,Davis,Station electricity usage,170655,,kWh,,
Dec-02,-66.28180556,110.5276111,Casey,Station electricity usage,136477,,kWh,,
Dec-02,-54.61988889,158.861,Macquarie Island,Station electricity usage,42526,,kWh,,
Jan-03,-67.60269444,62.87380556,Mawson,Station electricity usage,127837,,kWh,,
Jan-03,-68.57661111,77.96738889,Davis,Station electricity usage,163592,,kWh,,
Jan-03,-66.28180556,110.5276111,Casey,Station electricity usage,134901,,kWh,,
Jan-03,-54.61988889,158.861,Macquarie Island,Station electricity usage,40916,,kWh,,
Feb-03,-67.60269444,62.87380556,Mawson,Station electricity usage,105360,,kWh,,
Feb-03,-68.57661111,77.96738889,Davis,Station electricity usage,145684,,kWh,,
Feb-03,-66.28180556,110.5276111,Casey,Station electricity usage,100776,,kWh,,
Feb-03,-54.61988889,158.861,Macquarie Island,Station electricity usage,37629,,kWh,,
Mar-03,-67.60269444,62.87380556,Mawson,Station electricity usage,100059,,kWh,,
Mar-03,-66.28180556,110.5276111,Casey,Station electricity usage,141000,,kWh,,
Mar-03,-54.61988889,158.861,Macquarie Island,Station electricity usage,45639,,kWh,,
Apr-03,-67.60269444,62.87380556,Mawson,Station electricity usage,118044,,kWh,,
Apr-03,-68.57661111,77.96738889,Davis,Station electricity usage,145026,,kWh,,
Apr-03,-66.28180556,110.5276111,Casey,Station electricity usage,133974,,kWh,,
Apr-03,-54.61988889,158.861,Macquarie Island,Station electricity usage,38957,,kWh,,
May-03,-67.60269444,62.87380556,Mawson,Station electricity usage,123355,,kWh,,
May-03,-68.57661111,77.96738889,Davis,Station electricity usage,159824,,kWh,,
May-03,-66.28180556,110.5276111,Casey,Station electricity usage,131676,,kWh,,
May-03,-54.61988889,158.861,Macquarie Island,Station electricity usage,57692,,kWh,,
Jun-03,-67.60269444,62.87380556,Mawson,Station electricity usage,120361,,kWh,,
Jun-03,-68.57661111,77.96738889,Davis,Station electricity usage,152332,,kWh,,
Jun-03,-66.28180556,110.5276111,Casey,Station electricity usage,130230.4,,kWh,,
Jun-03,-54.61988889,158.861,Macquarie Island,Station electricity usage,43903,,kWh,,
Jul-03,-67.60269444,62.87380556,Mawson,Station electricity usage,133075,,kWh,,
Jul-03,-68.57661111,77.96738889,Davis,Station electricity usage,161593,,kWh,,
Jul-03,-66.28180556,110.5276111,Casey,Station electricity usage,134701,,kWh,,
Jul-03,-54.61988889,158.861,Macquarie Island,Station electricity usage,46359,,kWh,,
Aug-03,-67.60269444,62.87380556,Mawson,Station electricity usage,147763,,kWh,,
Aug-03,-68.57661111,77.96738889,Davis,Station electricity usage,158634,,kWh,,
Aug-03,-66.28180556,110.5276111,Casey,Station electricity usage,133884,,kWh,,
Aug-03,-54.61988889,158.861,Macquarie Island,Station electricity usage,45836,,kWh,,
Sep-03,-67.60269444,62.87380556,Mawson,Station electricity usage,116381,,kWh,,
Sep-03,-68.57661111,77.96738889,Davis,Station electricity usage,146825,,kWh,,
Sep-03,-66.28180556,110.5276111,Casey,Station electricity usage,137566,,kWh,,
Sep-03,-54.61988889,158.861,Macquarie Island,Station electricity usage,44755,,kWh,,
Oct-03,-67.60269444,62.87380556,Mawson,Station electricity usage,96235,,kWh,,
Oct-03,-68.57661111,77.96738889,Davis,Station electricity usage,146748,,kWh,,
Oct-03,-66.28180556,110.5276111,Casey,Station electricity usage,150741,,kWh,,
Oct-03,-54.61988889,158.861,Macquarie Island,Station electricity usage,44775,,kWh,,
Nov-03,-67.60269444,62.87380556,Mawson,Station electricity usage,94190,,kWh,,
Nov-03,-68.57661111,77.96738889,Davis,Station electricity usage,147949,,kWh,,
Nov-03,-66.28180556,110.5276111,Casey,Station electricity usage,148940,,kWh,,
Nov-03,-54.61988889,158.861,Macquarie Island,Station electricity usage,37580,,kWh,,
Dec-03,-67.60269444,62.87380556,Mawson,Station electricity usage,93820,,kWh,,
Dec-03,-68.57661111,77.96738889,Davis,Station electricity usage,146250,,kWh,,
Dec-03,-66.28180556,110.5276111,Casey,Station electricity usage,149119,,kWh,,
Dec-03,-54.61988889,158.861,Macquarie Island,Station electricity usage,45550,,kWh,,
Jan-04,-67.60269444,62.87380556,Mawson,Station electricity usage,91029,,kWh,,
Jan-04,-68.57661111,77.96738889,Davis,Station electricity usage,136903,,kWh,,
Jan-04,-66.28180556,110.5276111,Casey,Station electricity usage,144890,,kWh,,
Jan-04,-54.61988889,158.861,Macquarie Island,Station electricity usage,33217,,kWh,,
Feb-04,-67.60269444,62.87380556,Mawson,Station electricity usage,102220,,kWh,,
Feb-04,-68.57661111,77.96738889,Davis,Station electricity usage,124892,,kWh,,
Feb-04,-66.28180556,110.5276111,Casey,Station electricity usage,143448,,kWh,,
Feb-04,-54.61988889,158.861,Macquarie Island,Station electricity usage,40329,,kWh,,
Mar-04,-67.60269444,62.87380556,Mawson,Station electricity usage,113472,,kWh,,
Mar-04,-68.57661111,77.96738889,Davis,Station electricity usage,146625,,kWh,,
Mar-04,-66.28180556,110.5276111,Casey,Station electricity usage,131109,,kWh,,
Mar-04,-54.61988889,158.861,Macquarie Island,Station electricity usage,44065,,kWh,,
Apr-04,-67.60269444,62.87380556,Mawson,Station electricity usage,115758,,kWh,,
Apr-04,-68.57661111,77.96738889,Davis,Station electricity usage,128402,,kWh,,
Apr-04,-66.28180556,110.5276111,Casey,Station electricity usage,134909,,kWh,,
Apr-04,-54.61988889,158.861,Macquarie Island,Station electricity usage,44156,,kWh,,
May-04,-67.60269444,62.87380556,Mawson,Station electricity usage,122069,,kWh,,
May-04,-68.57661111,77.96738889,Davis,Station electricity usage,148693,,kWh,,
May-04,-66.28180556,110.5276111,Casey,Station electricity usage,145267,,kWh,,
May-04,-54.61988889,158.861,Macquarie Island,Station electricity usage,49851,,kWh,,
Jun-04,-67.60269444,62.87380556,Mawson,Station electricity usage,153091,,kWh,,
Jun-04,-68.57661111,77.96738889,Davis,Station electricity usage,150469,,kWh,,
Jun-04,-66.28180556,110.5276111,Casey,Station electricity usage,154210,,kWh,,
Jun-04,-54.61988889,158.861,Macquarie Island,Station electricity usage,48725,,kWh,,
Jul-04,-67.60269444,62.87380556,Mawson,Station electricity usage,142933,,kWh,,
Jul-04,-68.57661111,77.96738889,Davis,Station electricity usage,160964,,kWh,,
Jul-04,-66.28180556,110.5276111,Casey,Station electricity usage,166867,,kWh,,
Jul-04,-54.61988889,158.861,Macquarie Island,Station electricity usage,51315,,kWh,,
Aug-04,-67.60269444,62.87380556,Mawson,Station electricity usage,105667,,kWh,,
Aug-04,-68.57661111,77.96738889,Davis,Station electricity usage,152624,,kWh,,
Aug-04,-66.28180556,110.5276111,Casey,Station electricity usage,144951,,kWh,,
Sep-04,-67.60269444,62.87380556,Mawson,Station electricity usage,97196,,kWh,,
Sep-04,-68.57661111,77.96738889,Davis,Station electricity usage,155065,,kWh,,
Sep-04,-66.28180556,110.5276111,Casey,Station electricity usage,140488,,kWh,,
Oct-04,-67.60269444,62.87380556,Mawson,Station electricity usage,83344,,kWh,,
Oct-04,-68.57661111,77.96738889,Davis,Station electricity usage,150042,,kWh,,
Oct-04,-66.28180556,110.5276111,Casey,Station electricity usage,138387,,kWh,,
Oct-04,-54.61988889,158.861,Macquarie Island,Station electricity usage,48250,,kWh,,
Nov-04,-67.60269444,62.87380556,Mawson,Station electricity usage,95471,,kWh,,
Nov-04,-68.57661111,77.96738889,Davis,Station electricity usage,147844,,kWh,,
Nov-04,-66.28180556,110.5276111,Casey,Station electricity usage,143842,,kWh,,
Nov-04,-54.61988889,158.861,Macquarie Island,Station electricity usage,43979,,kWh,,
Dec-04,-67.60269444,62.87380556,Mawson,Station electricity usage,80256,,kWh,,
Dec-04,-68.57661111,77.96738889,Davis,Station electricity usage,137610,,kWh,,
Dec-04,-66.28180556,110.5276111,Casey,Station electricity usage,131204,,kWh,,
Dec-04,-54.61988889,158.861,Macquarie Island,Station electricity usage,43156,,kWh,,
Jan-05,-67.60269444,62.87380556,Mawson,Station electricity usage,99268,,kWh,,
Jan-05,-68.57661111,77.96738889,Davis,Station electricity usage,130713,,kWh,,
Jan-05,-66.28180556,110.5276111,Casey,Station electricity usage,130983,,kWh,,
Jan-05,-54.61988889,158.861,Macquarie Island,Station electricity usage,41664,,kWh,,
Feb-05,-67.60269444,62.87380556,Mawson,Station electricity usage,92643,,kWh,,
Feb-05,-68.57661111,77.96738889,Davis,Station electricity usage,137183,,kWh,,
Feb-05,-66.28180556,110.5276111,Casey,Station electricity usage,116525,,kWh,,
Feb-05,-54.61988889,158.861,Macquarie Island,Station electricity usage,37811,,kWh,,
Mar-05,-67.60269444,62.87380556,Mawson,Station electricity usage,97165,,kWh,,
Mar-05,-68.57661111,77.96738889,Davis,Station electricity usage,141484,,kWh,,
Mar-05,-66.28180556,110.5276111,Casey,Station electricity usage,131629,,kWh,,
Mar-05,-54.61988889,158.861,Macquarie Island,Station electricity usage,47754,,kWh,,
Apr-05,-67.60269444,62.87380556,Mawson,Station electricity usage,106833,,kWh,,
Apr-05,-68.57661111,77.96738889,Davis,Station electricity usage,143376,,kWh,,
Apr-05,-66.28180556,110.5276111,Casey,Station electricity usage,127278,,kWh,,
Apr-05,-54.61988889,158.861,Macquarie Island,Station electricity usage,45818,,kWh,,
May-05,-67.60269444,62.87380556,Mawson,Station electricity usage,122499,,kWh,,
May-05,-68.57661111,77.96738889,Davis,Station electricity usage,154849,,kWh,,
May-05,-66.28180556,110.5276111,Casey,Station electricity usage,133537,,kWh,,
May-05,-54.61988889,158.861,Macquarie Island,Station electricity usage,48843,,kWh,,
Jun-05,-67.60269444,62.87380556,Mawson,Station electricity usage,87737,,kWh,,
Jun-05,-68.57661111,77.96738889,Davis,Station electricity usage,149894,,kWh,,
Jun-05,-66.28180556,110.5276111,Casey,Station electricity usage,127706,,kWh,,
Jun-05,-54.61988889,158.861,Macquarie Island,Station electricity usage,47428,,kWh,,
Jul-05,-67.60269444,62.87380556,Mawson,Station electricity usage,138371,,kWh,,
Jul-05,-68.57661111,77.96738889,Davis,Station electricity usage,165102,,kWh,,
Jul-05,-66.28180556,110.5276111,Casey,Station electricity usage,135373,,kWh,,
Jul-05,-54.61988889,158.861,Macquarie Island,Station electricity usage,47522,,kWh,,
Aug-05,-67.60269444,62.87380556,Mawson,Station electricity usage,117023,,kWh,,
Aug-05,-68.57661111,77.96738889,Davis,Station electricity usage,162552,,kWh,,
Aug-05,-66.28180556,110.5276111,Casey,Station electricity usage,135063,,kWh,,
Aug-05,-54.61988889,158.861,Macquarie Island,Station electricity usage,48552,,kWh,,
Sep-05,-67.60269444,62.87380556,Mawson,Station electricity usage,104306,,kWh,,
Sep-05,-68.57661111,77.96738889,Davis,Station electricity usage,152103,,kWh,,
Sep-05,-66.28180556,110.5276111,Casey,Station electricity usage,126515,,kWh,,
Sep-05,-54.61988889,158.861,Macquarie Island,Station electricity usage,45248,,kWh,,
Oct-05,-67.60269444,62.87380556,Mawson,Station electricity usage,88546,,kWh,,
Oct-05,-68.57661111,77.96738889,Davis,Station electricity usage,155983,,kWh,,
Oct-05,-66.28180556,110.5276111,Casey,Station electricity usage,130955,,kWh,,
Oct-05,-54.61988889,158.861,Macquarie Island,Station electricity usage,41522,,kWh,,
Nov-05,-67.60269444,62.87380556,Mawson,Station electricity usage,71837,,kWh,,
Nov-05,-68.57661111,77.96738889,Davis,Station electricity usage,151138,,kWh,,
Nov-05,-66.28180556,110.5276111,Casey,Station electricity usage,130857,,kWh,,
Nov-05,-54.61988889,158.861,Macquarie Island,Station electricity usage,36311,,kWh,,
Dec-05,-67.60269444,62.87380556,Mawson,Station electricity usage,85529,,kWh,,
Dec-05,-68.57661111,77.96738889,Davis,Station electricity usage,144725,,kWh,,
Dec-05,-66.28180556,110.5276111,Casey,Station electricity usage,133298,,kWh,,
Dec-05,-54.61988889,158.861,Macquarie Island,Station electricity usage,33803,,kWh,,
Jan-06,-67.60269444,62.87380556,Mawson,Station electricity usage,101991,,kWh,,
Jan-06,-68.57661111,77.96738889,Davis,Station electricity usage,141326,,kWh,,
Jan-06,-66.28180556,110.5276111,Casey,Station electricity usage,133733,,kWh,,
Jan-06,-54.61988889,158.861,Macquarie Island,Station electricity usage,35385,,kWh,,
Feb-06,-67.60269444,62.87380556,Mawson,Station electricity usage,70427,,kWh,,
Feb-06,-68.57661111,77.96738889,Davis,Station electricity usage,146650,,kWh,,
Feb-06,-66.28180556,110.5276111,Casey,Station electricity usage,127007,,kWh,,
Feb-06,-54.61988889,158.861,Macquarie Island,Station electricity usage,25425,,kWh,,
Mar-06,-67.60269444,62.87380556,Mawson,Station electricity usage,76183,,kWh,,
Mar-06,-68.57661111,77.96738889,Davis,Station electricity usage,145653,,kWh,,
Mar-06,-66.28180556,110.5276111,Casey,Station electricity usage,144331,,kWh,,
Mar-06,-54.61988889,158.861,Macquarie Island,Station electricity usage,37617,,kWh,,
Apr-06,-67.60269444,62.87380556,Mawson,Station electricity usage,55901,,kWh,,
Apr-06,-68.57661111,77.96738889,Davis,Station electricity usage,139074,,kWh,,
Apr-06,-66.28180556,110.5276111,Casey,Station electricity usage,122574,,kWh,,
Apr-06,-54.61988889,158.861,Macquarie Island,Station electricity usage,38029,,kWh,,
May-06,-67.60269444,62.87380556,Mawson,Station electricity usage,117814,,kWh,,
May-06,-68.57661111,77.96738889,Davis,Station electricity usage,163274,,kWh,,
May-06,-66.28180556,110.5276111,Casey,Station electricity usage,136495,,kWh,,
May-06,-54.61988889,158.861,Macquarie Island,Station electricity usage,45071,,kWh,,
Jun-06,-67.60269444,62.87380556,Mawson,Station electricity usage,83806,,kWh,,
Jun-06,-68.57661111,77.96738889,Davis,Station electricity usage,150075,,kWh,,
Jun-06,-66.28180556,110.5276111,Casey,Station electricity usage,134277,,kWh,,
Jun-06,-54.61988889,158.861,Macquarie Island,Station electricity usage,47801,,kWh,,
Jul-06,-67.60269444,62.87380556,Mawson,Station electricity usage,109923,,kWh,,
Jul-06,-68.57661111,77.96738889,Davis,Station electricity usage,156612,,kWh,,
Jul-06,-66.28180556,110.5276111,Casey,Station electricity usage,137040,,kWh,,
Jul-06,-54.61988889,158.861,Macquarie Island,Station electricity usage,45517,,kWh,,
Aug-06,-67.60269444,62.87380556,Mawson,Station electricity usage,101347,,kWh,,
Aug-06,-68.57661111,77.96738889,Davis,Station electricity usage,150023,,kWh,,
Aug-06,-66.28180556,110.5276111,Casey,Station electricity usage,131289,,kWh,,
Aug-06,-54.61988889,158.861,Macquarie Island,Station electricity usage,49037,,kWh,,
Sep-06,-67.60269444,62.87380556,Mawson,Station electricity usage,94645,,kWh,,
Sep-06,-68.57661111,77.96738889,Davis,Station electricity usage,141724,,kWh,,
Sep-06,-66.28180556,110.5276111,Casey,Station electricity usage,129252,,kWh,,
Sep-06,-54.61988889,158.861,Macquarie Island,Station electricity usage,45789,,kWh,,
Oct-06,-67.60269444,62.87380556,Mawson,Station electricity usage,82632,,kWh,,
Oct-06,-68.57661111,77.96738889,Davis,Station electricity usage,139394,,kWh,,
Oct-06,-66.28180556,110.5276111,Casey,Station electricity usage,135915,,kWh,,
Oct-06,-54.61988889,158.861,Macquarie Island,Station electricity usage,45649,,kWh,,
Nov-06,-67.60269444,62.87380556,Mawson,Station electricity usage,66516,,kWh,,
Nov-06,-68.57661111,77.96738889,Davis,Station electricity usage,139341,,kWh,,
Nov-06,-66.28180556,110.5276111,Casey,Station electricity usage,129828,,kWh,,
Nov-06,-54.61988889,158.861,Macquarie Island,Station electricity usage,48157,,kWh,,
Dec-06,-67.60269444,62.87380556,Mawson,Station electricity usage,76816,,kWh,,
Dec-06,-68.57661111,77.96738889,Davis,Station electricity usage,162934,,kWh,,
Dec-06,-66.28180556,110.5276111,Casey,Station electricity usage,130683,,kWh,,
Dec-06,-54.61988889,158.861,Macquarie Island,Station electricity usage,46033,,kWh,,
Jan-07,-67.60269444,62.87380556,Mawson,Station electricity usage,94312,,kWh,,
Jan-07,-68.57661111,77.96738889,Davis,Station electricity usage,143081,,kWh,,
Jan-07,-66.28180556,110.5276111,Casey,Station electricity usage,125105,,kWh,,
Jan-07,-54.61988889,158.861,Macquarie Island,Station electricity usage,40136,,kWh,,
Feb-07,-67.60269444,62.87380556,Mawson,Station electricity usage,71851,,kWh,,
