-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1993 through 09/08/2026 in LST
Location: latitude  -67.6026   longitude 62.8736 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 253.13 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN
2019,3,17,3.2705
2019,3,18,2.1593
2019,3,19,2.7922
2019,3,20,2.1163
2019,3,21,1.5828
2019,3,22,2.6405
2019,3,23,0.8959
2019,3,24,1.65
2019,3,25,1.6145
2019,3,26,1.5638
2019,3,27,1.3034
2019,3,28,1.7112
2019,3,29,1.2545
2019,3,30,1.9337
2019,3,31,1.3673
2019,4,1,1.9169
2019,4,2,1.9178
2019,4,3,1.3464
2019,4,4,1.4789
2019,4,5,1.2581
2019,4,6,0.7622
2019,4,7,0.9048
2019,4,8,1.1426
2019,4,9,1.2209
2019,4,10,1.2343
2019,4,11,1.4234
2019,4,12,1.1611
2019,4,13,1.283
2019,4,14,1.049
2019,4,15,1.1537
2019,4,16,1.121
2019,4,17,1.0829
2019,4,18,0.5297
2019,4,19,0.599
2019,4,20,0.6706
2019,4,21,0.6518
2019,4,22,0.6314
2019,4,23,0.7922
2019,4,24,0.5196
2019,4,25,0.5623
2019,4,26,0.5119
2019,4,27,0.3583
2019,4,28,0.3797
2019,4,29,0.3898
2019,4,30,0.4147
2019,5,1,0.3953
2019,5,2,0.3122
2019,5,3,0.3518
2019,5,4,0.2832
2019,5,5,0.2808
2019,5,6,0.2266
2019,5,7,0.2196
2019,5,8,0.2105
2019,5,9,0.2402
2019,5,10,0.1682
2019,5,11,0.1507
2019,5,12,0.1303
2019,5,13,0.1428
2019,5,14,0.1058
2019,5,15,0.1058
2019,5,16,0.0799
2019,5,17,0.0941
2019,5,18,0.0713
2019,5,19,0.0842
2019,5,20,0.0708
2019,5,21,0.061
2019,5,22,0.0396
2019,5,23,0.0432
2019,5,24,0.037
2019,5,25,0.0293
2019,5,26,0.023
2019,5,27,0.0211
2019,5,28,0.0144
2019,5,29,0.0091
2019,5,30,0.0082
2019,5,31,0.0072
2019,6,1,0.0055
2019,6,2,0.0022
2019,6,3,0.0019
2019,6,4,0.0014
2019,6,5,0.0007
2019,6,6,0.0002
2019,6,7,0.0
2019,6,8,0.0
2019,6,9,0.0
2019,6,10,0.0
2019,6,11,0.0
2019,6,12,0.0
2019,6,13,0.0
2019,6,14,0.0
2019,6,15,0.0
2019,6,16,0.0
2019,6,17,0.0
2019,6,18,0.0
2019,6,19,0.0
2019,6,20,0.0
2019,6,21,0.0
2019,6,22,0.0
2019,6,23,0.0
2019,6,24,0.0
2019,6,25,0.0
2019,6,26,0.0
2019,6,27,0.0
2019,6,28,0.0
2019,6,29,0.0
2019,6,30,0.0
2019,7,1,0.0
2019,7,2,0.0
2019,7,3,0.0
2019,7,4,0.0
2019,7,5,0.0
2019,7,6,0.0
2019,7,7,0.0005
2019,7,8,0.001
2019,7,9,0.0012
2019,7,10,0.0019
2019,7,11,0.0029
2019,7,12,0.005
2019,7,13,0.0084
2019,7,14,0.0113
2019,7,15,0.0139
2019,7,16,0.0199
2019,7,17,0.0228
2019,7,18,0.0226
2019,7,19,0.0305
2019,7,20,0.0322
2019,7,21,0.0444
2019,7,22,0.0612
2019,7,23,0.0643
2019,7,24,0.0756
2019,7,25,0.0768
2019,7,26,0.0792
2019,7,27,0.107
2019,7,28,0.1018
2019,7,29,0.1058
2019,7,30,0.132
2019,7,31,0.169
2019,8,1,0.1901
2019,8,2,0.1846
2019,8,3,0.2249
2019,8,4,0.2484
2019,8,5,0.169
2019,8,6,0.1817
2019,8,7,0.2436
2019,8,8,0.2225
2019,8,9,0.2957
2019,8,10,0.3554
2019,8,11,0.4651
2019,8,12,0.3948
2019,8,13,0.4814
2019,8,14,0.5803
2019,8,15,0.5978
2019,8,16,0.7121
2019,8,17,0.6238
2019,8,18,0.665
2019,8,19,0.8052
2019,8,20,0.6564
2019,8,21,0.707
2019,8,22,0.7114
2019,8,23,0.8467
2019,8,24,0.7978
2019,8,25,0.6322
2019,8,26,0.6571
2019,8,27,1.0884
2019,8,28,0.931
2019,8,29,0.7812
2019,8,30,0.7668
2019,8,31,1.3349
2019,9,1,1.2252
2019,9,2,0.7207
2019,9,3,0.8304
2019,9,4,1.4784
2019,9,5,1.308
2019,9,6,1.5377
2019,9,7,1.7856
2019,9,8,1.6186
2019,9,9,1.8694
2019,9,10,1.8295
2019,9,11,2.0093
2019,9,12,2.1048
2019,9,13,2.165
2019,9,14,2.3434
2019,9,15,1.9092
2019,9,16,2.5152
2019,9,17,2.4763
2019,9,18,1.98
2019,9,19,2.6856
2019,9,20,2.5495
2019,9,21,2.1878
2019,9,22,2.8358
2019,9,23,3.0612
2019,9,24,3.1517
2019,9,25,2.893
2019,9,26,2.719
2019,9,27,2.089
2019,9,28,2.7158
2019,9,29,2.8944
2019,9,30,2.9638
2019,10,1,2.9438
2019,10,2,2.8644
2019,10,3,3.881
2019,10,4,4.2149
2019,10,5,3.3487
2019,10,6,4.4352
2019,10,7,4.4722
2019,10,8,4.602
2019,10,9,4.6704
2019,10,10,4.651
2019,10,11,4.9361
2019,10,12,4.7722
2019,10,13,4.9351
2019,10,14,4.7878
2019,10,15,4.5509
2019,10,16,3.4651
2019,10,17,3.8206
2019,10,18,3.5196
2019,10,19,4.0586
2019,10,20,5.0261
2019,10,21,5.9167
2019,10,22,6.6833
2019,10,23,6.0463
2019,10,24,5.2776
2019,10,25,5.6018
2019,10,26,5.6179
2019,10,27,6.2364
2019,10,28,6.3384
2019,10,29,5.4324
2019,10,30,4.7261
2019,10,31,5.1482
2019,11,1,6.667
2019,11,2,6.0161
2019,11,3,6.8798
2019,11,4,6.7375
2019,11,5,6.2702
2019,11,6,6.5662
2019,11,7,6.7927
2019,11,8,7.2744
2019,11,9,6.9902
2019,11,10,6.2791
2019,11,11,6.99
2019,11,12,6.737
2019,11,13,7.5938
2019,11,14,7.9303
2019,11,15,6.8422
2019,11,16,7.8427
2019,11,17,8.2126
2019,11,18,8.3909
2019,11,19,8.7799
2019,11,20,8.4062
2019,11,21,8.1038
2019,11,22,7.7057
2019,11,23,8.1763
2019,11,24,7.8986
2019,11,25,6.7678
2019,11,26,7.7647
2019,11,27,7.7263
2019,11,28,8.0909
2019,11,29,7.7146
2019,11,30,8.4338
2019,12,1,4.9416
2019,12,2,6.8438
2019,12,3,7.9918
2019,12,4,8.7118
2019,12,5,9.6022
2019,12,6,9.9941
2019,12,7,9.6113
2019,12,8,8.8318
2019,12,9,8.2169
2019,12,10,9.1699
2019,12,11,10.0253
2019,12,12,9.9814
2019,12,13,7.8595
2019,12,14,9.1313
2019,12,15,10.0087
2019,12,16,9.9538
2019,12,17,10.0699
2019,12,18,10.0138
2019,12,19,10.2211
2019,12,20,10.3572
2019,12,21,9.3526
2019,12,22,8.8682
2019,12,23,10.175
2019,12,24,10.1566
2019,12,25,10.2319
2019,12,26,10.0486
2019,12,27,9.1906
2019,12,28,9.4416
2019,12,29,9.1651
2019,12,30,9.5515
2019,12,31,10.0615
2020,1,1,9.6444
2020,1,2,9.7963
2020,1,3,9.8832
2020,1,4,9.3667
2020,1,5,8.9705
2020,1,6,8.9258
2020,1,7,8.1785
2020,1,8,8.5104
2020,1,9,8.5397
2020,1,10,8.3796
2020,1,11,5.9832
2020,1,12,6.2822
2020,1,13,6.9972
2020,1,14,6.2287
2020,1,15,8.3215
2020,1,16,8.4082
2020,1,17,6.1037
2020,1,18,7.9522
2020,1,19,8.6921
2020,1,20,8.699
2020,1,21,8.4821
2020,1,22,8.0045
2020,1,23,6.7342
2020,1,24,7.7242
2020,1,25,8.2219
2020,1,26,7.4902
2020,1,27,7.7126
2020,1,28,5.5978
2020,1,29,5.4586
2020,1,30,6.3062
2020,1,31,5.3465
2020,2,1,3.893
2020,2,2,6.6192
2020,2,3,4.6344
2020,2,4,6.4097
2020,2,5,7.1654
2020,2,6,3.9912
2020,2,7,7.1587
2020,2,8,7.2187
2020,2,9,6.9878
2020,2,10,4.4558
2020,2,11,4.4294
2020,2,12,5.123
2020,2,13,5.2973
2020,2,14,6.185
2020,2,15,4.0087
2020,2,16,5.4108
2020,2,17,5.6266
2020,2,18,6.1526
2020,2,19,4.6949
2020,2,20,4.2274
2020,2,21,4.7873
2020,2,22,4.9867
2020,2,23,5.477
2020,2,24,5.0023
2020,2,25,5.2262
2020,2,26,5.1065
2020,2,27,3.4651
2020,2,28,2.137
2020,2,29,4.5967
2020,3,1,2.7415
2020,3,2,4.723
2020,3,3,4.5086
2020,3,4,3.168
2020,3,5,3.918
2020,3,6,3.9122
2020,3,7,2.7401
2020,3,8,3.9024
2020,3,9,2.4355
2020,3,10,3.8486
2020,3,11,3.6581
2020,3,12,3.787
2020,3,13,3.6586
2020,3,14,3.552
2020,3,15,2.1142
2020,3,16,2.2879
2020,3,17,3.1992
2020,3,18,2.3134
2020,3,19,3.1454
2020,3,20,2.6393
2020,3,21,3.0094
2020,3,22,2.6321
2020,3,23,2.7478
2020,3,24,2.706
2020,3,25,2.5843
2020,3,26,1.8221
2020,3,27,2.4571
2020,3,28,1.6034
2020,3,29,1.9639
2020,3,30,1.806
2020,3,31,1.4906
2020,4,1,1.5554
2020,4,2,1.691
2020,4,3,1.5406
2020,4,4,1.783
2020,4,5,1.6106
2020,4,6,1.6903
2020,4,7,1.4978
2020,4,8,1.1453
2020,4,9,1.3409
2020,4,10,1.2686
2020,4,11,1.2374
2020,4,12,1.1851
2020,4,13,1.1621
2020,4,14,0.6521
2020,4,15,0.9106
2020,4,16,1.0385
2020,4,17,1.0238
2020,4,18,0.7726
2020,4,19,0.799
2020,4,20,0.6295
2020,4,21,0.6439
2020,4,22,0.798
2020,4,23,0.5393
2020,4,24,0.5789
2020,4,25,0.5729
2020,4,26,0.4594
2020,4,27,0.4654
2020,4,28,0.5143
2020,4,29,0.473
2020,4,30,0.4867
2020,5,1,0.3535
2020,5,2,0.3878
2020,5,3,0.1843
2020,5,4,0.2174
2020,5,5,0.235
2020,5,6,0.2047
2020,5,7,0.1874
2020,5,8,0.2388
2020,5,9,0.1886
2020,5,10,0.1464
2020,5,11,0.109
2020,5,12,0.1238
2020,5,13,0.097
2020,5,14,0.0922
2020,5,15,0.09
2020,5,16,0.0907
2020,5,17,0.0689
2020,5,18,0.0622
2020,5,19,0.0511
2020,5,20,0.0502
2020,5,21,0.0413
2020,5,22,0.0362
2020,5,23,0.0305
2020,5,24,0.0264
2020,5,25,0.0216
2020,5,26,0.0194
2020,5,27,0.0187
2020,5,28,0.0125
2020,5,29,0.0101
2020,5,30,0.0091
2020,5,31,0.0062
2020,6,1,0.0041
2020,6,2,0.0026
2020,6,3,0.0014
2020,6,4,0.0007
2020,6,5,0.0002
2020,6,6,0.0
2020,6,7,0.0
2020,6,8,0.0
2020,6,9,0.0
2020,6,10,0.0
2020,6,11,0.0
2020,6,12,0.0
2020,6,13,0.0
2020,6,14,0.0
2020,6,15,0.0
2020,6,16,0.0
2020,6,17,0.0
2020,6,18,0.0
2020,6,19,0.0
2020,6,20,0.0
2020,6,21,0.0
2020,6,22,0.0
2020,6,23,0.0
2020,6,24,0.0
2020,6,25,0.0
2020,6,26,0.0
2020,6,27,0.0
2020,6,28,0.0
2020,6,29,0.0
2020,6,30,0.0
2020,7,1,0.0
2020,7,2,0.0
2020,7,3,0.0
2020,7,4,0.0
2020,7,5,0.0
2020,7,6,0.0002
2020,7,7,0.0007
2020,7,8,0.0012
2020,7,9,0.0019
2020,7,10,0.0034
2020,7,11,0.0036
2020,7,12,0.0079
2020,7,13,0.0098
2020,7,14,0.0118
2020,7,15,0.0146
2020,7,16,0.0182
2020,7,17,0.0221
2020,7,18,0.0254
2020,7,19,0.029
2020,7,20,0.0451
2020,7,21,0.0422
2020,7,22,0.0461
2020,7,23,0.0569
2020,7,24,0.0648
2020,7,25,0.0886
2020,7,26,0.089
2020,7,27,0.1099
2020,7,28,0.0898
2020,7,29,0.119
2020,7,30,0.1157
2020,7,31,0.133
2020,8,1,0.1171
2020,8,2,0.1471
2020,8,3,0.1517
2020,8,4,0.1642
2020,8,5,0.2762
2020,8,6,0.229
2020,8,7,0.2102
2020,8,8,0.2448
2020,8,9,0.2201
2020,8,10,0.3216
2020,8,11,0.443
2020,8,12,0.3672
2020,8,13,0.3994
2020,8,14,0.5736
2020,8,15,0.5419
2020,8,16,0.5383
2020,8,17,0.6521
2020,8,18,0.522
2020,8,19,0.6322
2020,8,20,0.6163
2020,8,21,0.7082
2020,8,22,0.6233
2020,8,23,0.5882
2020,8,24,0.6689
2020,8,25,0.9377
2020,8,26,0.8311
2020,8,27,0.6209
2020,8,28,0.911
2020,8,29,0.6408
2020,8,30,0.6134
2020,8,31,0.8731
2020,9,1,1.199
2020,9,2,1.4933
2020,9,3,1.6162
2020,9,4,1.3361
2020,9,5,1.2266
2020,9,6,1.5305
2020,9,7,1.8437
2020,9,8,1.2312
2020,9,9,2.3477
2020,9,10,1.8761
2020,9,11,1.9752
2020,9,12,1.6001
2020,9,13,1.7647
2020,9,14,2.1569
2020,9,15,2.2625
2020,9,16,2.6186
2020,9,17,2.2481
2020,9,18,2.4343
2020,9,19,2.3978
2020,9,20,1.8262
2020,9,21,1.9829
2020,9,22,3.66
2020,9,23,2.3141
2020,9,24,2.6837
2020,9,25,2.6719
2020,9,26,3.0754
2020,9,27,3.6329
2020,9,28,3.1356
2020,9,29,3.1438
2020,9,30,3.3578
2020,10,1,3.9379
2020,10,2,3.5904
2020,10,3,3.4486
2020,10,4,3.6482
2020,10,5,3.3636
2020,10,6,3.4982
2020,10,7,3.9026
2020,10,8,3.9749
2020,10,9,4.7357
2020,10,10,4.7023
2020,10,11,4.5991
2020,10,12,5.1245
2020,10,13,4.2031
2020,10,14,4.6205
2020,10,15,5.3374
2020,10,16,4.7371
2020,10,17,4.5396
2020,10,18,5.6148
2020,10,19,5.6558
2020,10,20,5.4415
2020,10,21,4.4275
2020,10,22,5.3062
2020,10,23,5.2325
2020,10,24,5.6407
2020,10,25,5.0122
2020,10,26,5.5776
2020,10,27,6.5935
2020,10,28,6.0854
2020,10,29,6.4742
2020,10,30,6.4092
2020,10,31,5.9686
2020,11,1,6.913
2020,11,2,5.8978
2020,11,3,6.3422
2020,11,4,7.5214
2020,11,5,6.1656
2020,11,6,7.6241
2020,11,7,6.6588
2020,11,8,4.6766
2020,11,9,5.4427
2020,11,10,5.9184
2020,11,11,7.1263
2020,11,12,6.1788
2020,11,13,5.929
2020,11,14,8.1626
2020,11,15,8.3378
2020,11,16,8.5615
2020,11,17,7.7455
2020,11,18,7.2854
2020,11,19,7.2679
2020,11,20,8.2843
2020,11,21,8.7466
2020,11,22,7.777
2020,11,23,8.4643
2020,11,24,7.7326
2020,11,25,7.4537
2020,11,26,6.485
2020,11,27,7.4978
2020,11,28,8.0645
2020,11,29,9.4406
2020,11,30,7.3618
2020,12,1,7.639
2020,12,2,8.4334
2020,12,3,8.8877
2020,12,4,9.3715
2020,12,5,9.5102
2020,12,6,10.1731
2020,12,7,9.9048
2020,12,8,10.0459
2020,12,9,10.1438
2020,12,10,10.2134
2020,12,11,10.0291
2020,12,12,9.7387
2020,12,13,9.4836
2020,12,14,9.8962
2020,12,15,9.9595
2020,12,16,8.6606
2020,12,17,9.918
2020,12,18,9.9533
2020,12,19,9.6247
2020,12,20,8.063
2020,12,21,9.6353
2020,12,22,9.3192
2020,12,23,8.9232
2020,12,24,9.5107
2020,12,25,9.7442
2020,12,26,6.438
2020,12,27,9.2806
2020,12,28,6.9026
2020,12,29,9.8078
2020,12,30,10.0253
2020,12,31,9.6257
2021,1,1,9.847
2021,1,2,8.7672
2021,1,3,8.1871
2021,1,4,8.202
2021,1,5,9.8191
2021,1,6,9.6353
2021,1,7,9.7313
2021,1,8,9.5983
2021,1,9,9.5738
2021,1,10,9.541
2021,1,11,8.9642
2021,1,12,8.7946
2021,1,13,8.8291
2021,1,14,7.9438
2021,1,15,8.3693
2021,1,16,7.2912
2021,1,17,8.1523
2021,1,18,7.032
2021,1,19,8.7984
2021,1,20,8.833
2021,1,21,7.1748
2021,1,22,7.1359
2021,1,23,6.5417
2021,1,24,6.6214
2021,1,25,6.3686
2021,1,26,5.7451
2021,1,27,6.108
2021,1,28,8.2214
2021,1,29,6.6684
2021,1,30,6.5846
2021,1,31,7.1551
2021,2,1,6.7694
2021,2,2,4.319
2021,2,3,5.8738
2021,2,4,5.1053
2021,2,5,3.6924
2021,2,6,3.5897
2021,2,7,7.0709
2021,2,8,5.2015
2021,2,9,5.227
2021,2,10,5.28
2021,2,11,6.011
2021,2,12,6.5206
2021,2,13,6.7908
2021,2,14,6.5573
2021,2,15,6.0406
2021,2,16,6.1766
2021,2,17,5.2939
2021,2,18,5.4547
2021,2,19,5.543
2021,2,20,4.8672
2021,2,21,5.7398
2021,2,22,5.6561
2021,2,23,4.8338
2021,2,24,4.7933
2021,2,25,4.9049
2021,2,26,4.2912
2021,2,27,3.5453
2021,2,28,4.5564
2021,3,1,4.7734
2021,3,2,3.7889
2021,3,3,4.6296
2021,3,4,4.4882
2021,3,5,3.8974
2021,3,6,3.3509
2021,3,7,3.9149
2021,3,8,4.1275
2021,3,9,2.8315
2021,3,10,3.6024
2021,3,11,2.6009
2021,3,12,3.7968
2021,3,13,3.6276
2021,3,14,3.7037
2021,3,15,3.462
2021,3,16,3.4068
2021,3,17,3.3907
2021,3,18,3.3658
2021,3,19,2.7574
2021,3,20,3.0689
2021,3,21,3.1073
2021,3,22,2.7062
2021,3,23,2.4091
2021,3,24,2.832
2021,3,25,2.1557
2021,3,26,2.4065
2021,3,27,1.7249
2021,3,28,2.1835
2021,3,29,1.6673
2021,3,30,2.3141
2021,3,31,2.1886
2021,4,1,1.5655
2021,4,2,1.579
2021,4,3,1.3454
2021,4,4,1.3858
2021,4,5,1.3987
2021,4,6,1.2372
2021,4,7,1.4765
2021,4,8,1.5677
2021,4,9,1.2506
2021,4,10,1.4534
2021,4,11,1.1714
2021,4,12,0.9994
2021,4,13,1.1134
2021,4,14,1.056
2021,4,15,0.8357
2021,4,16,0.8503
2021,4,17,0.8683
2021,4,18,0.9264
2021,4,19,0.7723
2021,4,20,0.7829
2021,4,21,0.5746
2021,4,22,0.7198
2021,4,23,0.5537
2021,4,24,0.583
2021,4,25,0.5724
2021,4,26,0.6353
2021,4,27,0.533
2021,4,28,0.425
2021,4,29,0.4846
2021,4,30,0.39
2021,5,1,0.3886
2021,5,2,0.4114
2021,5,3,0.2794
2021,5,4,0.2803
2021,5,5,0.2088
2021,5,6,0.1718
2021,5,7,0.1819
2021,5,8,0.2239
2021,5,9,0.1829
2021,5,10,0.1709
2021,5,11,0.1279
2021,5,12,0.12
2021,5,13,0.1344
2021,5,14,0.1294
2021,5,15,0.1013
2021,5,16,0.0845
2021,5,17,0.0718
2021,5,18,0.0629
2021,5,19,0.0636
2021,5,20,0.049
2021,5,21,0.0535
2021,5,22,0.0552
2021,5,23,0.0422
2021,5,24,0.0394
2021,5,25,0.0278
2021,5,26,0.0221
2021,5,27,0.018
2021,5,28,0.0161
2021,5,29,0.0125
2021,5,30,0.0077
2021,5,31,0.0046
2021,6,1,0.0036
2021,6,2,0.0026
2021,6,3,0.0014
2021,6,4,0.001
2021,6,5,0.0005
2021,6,6,0.0
2021,6,7,0.0
2021,6,8,0.0
2021,6,9,0.0
2021,6,10,0.0
2021,6,11,0.0
2021,6,12,0.0
2021,6,13,0.0
2021,6,14,0.0
2021,6,15,0.0
2021,6,16,0.0
2021,6,17,0.0
2021,6,18,0.0
2021,6,19,0.0
2021,6,20,0.0
2021,6,21,0.0
2021,6,22,0.0
2021,6,23,0.0
2021,6,24,0.0
2021,6,25,0.0
2021,6,26,0.0
2021,6,27,0.0
2021,6,28,0.0
2021,6,29,0.0
2021,6,30,0.0
2021,7,1,0.0
2021,7,2,0.0
2021,7,3,0.0
2021,7,4,0.0
2021,7,5,0.0
2021,7,6,0.0002
2021,7,7,0.0007
2021,7,8,0.001
2021,7,9,0.0014
2021,7,10,0.0022
2021,7,11,0.0034
2021,7,12,0.0058
2021,7,13,0.0084
2021,7,14,0.0091
2021,7,15,0.0158
2021,7,16,0.0173
2021,7,17,0.0216
2021,7,18,0.0257
2021,7,19,0.0391
2021,7,20,0.0336
2021,7,21,0.0418
2021,7,22,0.048
2021,7,23,0.0535
2021,7,24,0.0626
2021,7,25,0.0859
2021,7,26,0.0816
2021,7,27,0.101
2021,7,28,0.1205
2021,7,29,0.0845
2021,7,30,0.1255
2021,7,31,0.1006
2021,8,1,0.1776
2021,8,2,0.1402
2021,8,3,0.2162
2021,8,4,0.2534
2021,8,5,0.2875
2021,8,6,0.3014
2021,8,7,0.3067
2021,8,8,0.2321
2021,8,9,0.2506
2021,8,10,0.3821
2021,8,11,0.2609
2021,8,12,0.2784
2021,8,13,0.3091
2021,8,14,0.4553
2021,8,15,0.5018
2021,8,16,0.6151
2021,8,17,0.4819
2021,8,18,0.5417
2021,8,19,0.5047
2021,8,20,0.7718
2021,8,21,0.4956
2021,8,22,0.8443
2021,8,23,0.9079
2021,8,24,0.8676
2021,8,25,1.0486
2021,8,26,1.2043
2021,8,27,0.6818
2021,8,28,0.8146
2021,8,29,1.2602
2021,8,30,1.2446
2021,8,31,1.3608
2021,9,1,0.894
2021,9,2,1.463
2021,9,3,1.417
2021,9,4,1.5526
2021,9,5,1.3378
2021,9,6,1.5391
2021,9,7,1.7952
2021,9,8,1.6824
2021,9,9,1.536
2021,9,10,1.5696
2021,9,11,2.1322
2021,9,12,1.5408
2021,9,13,1.7419
2021,9,14,2.3664
2021,9,15,2.2632
2021,9,16,2.1499
2021,9,17,2.3722
2021,9,18,2.2836
2021,9,19,2.8248
2021,9,20,2.9448
2021,9,21,2.9417
2021,9,22,2.712
2021,9,23,2.8217
2021,9,24,3.127
2021,9,25,2.1187
2021,9,26,2.431
2021,9,27,3.2021
2021,9,28,3.2938
2021,9,29,2.8975
2021,9,30,3.6576
2021,10,1,3.906
2021,10,2,3.6
2021,10,3,3.4042
2021,10,4,3.4937
2021,10,5,3.906
2021,10,6,2.9134
2021,10,7,3.767
2021,10,8,3.7685
2021,10,9,4.7741
2021,10,10,4.511
2021,10,11,4.3709
2021,10,12,5.0902
2021,10,13,5.0686
2021,10,14,4.8394
2021,10,15,4.5866
2021,10,16,5.425
2021,10,17,5.6683
2021,10,18,5.377
2021,10,19,5.0244
2021,10,20,4.6222
2021,10,21,5.5392
2021,10,22,5.879
2021,10,23,5.4096
2021,10,24,5.0585
2021,10,25,5.0388
2021,10,26,5.5603
2021,10,27,5.9741
2021,10,28,6.9019
2021,10,29,6.481
2021,10,30,6.7361
2021,10,31,7.0834
2021,11,1,7.187
2021,11,2,7.2746
2021,11,3,7.5214
2021,11,4,7.5338
2021,11,5,6.7459
2021,11,6,7.0666
2021,11,7,5.9549
2021,11,8,7.0918
2021,11,9,6.1212
2021,11,10,7.0982
2021,11,11,7.5221
2021,11,12,6.7392
2021,11,13,6.7123
2021,11,14,6.5602
2021,11,15,6.4961
2021,11,16,8.5625
2021,11,17,6.2246
2021,11,18,7.3315
2021,11,19,7.0186
2021,11,20,8.5397
2021,11,21,8.4629
2021,11,22,9.0876
2021,11,23,9.2503
2021,11,24,8.9722
2021,11,25,9.2993
2021,11,26,9.342
2021,11,27,8.8762
2021,11,28,9.4884
2021,11,29,9.6254
2021,11,30,8.8786
2021,12,1,7.8857
2021,12,2,5.6131
2021,12,3,5.9993
2021,12,4,5.4679
2021,12,5,6.1447
2021,12,6,4.3498
2021,12,7,7.0214
2021,12,8,7.609
2021,12,9,7.697
2021,12,10,7.2353
2021,12,11,9.3725
2021,12,12,9.8477
2021,12,13,7.0778
2021,12,14,8.6873
2021,12,15,9.39
2021,12,16,8.5814
2021,12,17,7.5019
2021,12,18,6.451
2021,12,19,9.871
2021,12,20,8.9098
2021,12,21,5.3182
2021,12,22,9.4541
2021,12,23,9.2203
2021,12,24,7.5854
2021,12,25,9.2796
2021,12,26,9.4682
2021,12,27,8.6419
2021,12,28,9.169
2021,12,29,8.8495
2021,12,30,10.0277
2021,12,31,7.938
2022,1,1,9.3994
2022,1,2,9.8011
2022,1,3,7.0786
2022,1,4,9.3665
2022,1,5,9.192
2022,1,6,9.4416
2022,1,7,6.2203
2022,1,8,4.5569
2022,1,9,6.4644
2022,1,10,8.8954
2022,1,11,9.0566
2022,1,12,9.3761
2022,1,13,9.3718
2022,1,14,7.4971
2022,1,15,7.4803
2022,1,16,8.653
2022,1,17,8.7646
2022,1,18,5.9844
2022,1,19,7.8235
2022,1,20,8.4178
2022,1,21,5.5082
2022,1,22,4.0766
2022,1,23,7.0596
2022,1,24,7.4249
2022,1,25,5.1473
2022,1,26,7.4688
2022,1,27,7.8367
2022,1,28,7.8418
2022,1,29,7.3951
2022,1,30,3.7044
2022,1,31,3.0058
2022,2,1,4.5211
2022,2,2,5.1667
2022,2,3,6.2563
2022,2,4,4.2269
2022,2,5,4.3018
2022,2,6,5.2042
2022,2,7,4.2766
2022,2,8,6.7082
2022,2,9,6.7145
2022,2,10,6.407
2022,2,11,5.8027
2022,2,12,3.7361
2022,2,13,5.9491
2022,2,14,6.3451
2022,2,15,3.3734
2022,2,16,5.6189
2022,2,17,6.0847
2022,2,18,5.1444
2022,2,19,4.6699
2022,2,20,5.6789
2022,2,21,5.3093
2022,2,22,3.3617
2022,2,23,3.1687
2022,2,24,4.8458
2022,2,25,3.0499
2022,2,26,5.0844
2022,2,27,2.6626
2022,2,28,4.7028
2022,3,1,4.0212
2022,3,2,2.8147
2022,3,3,4.3834
2022,3,4,4.205
2022,3,5,4.1954
2022,3,6,4.3224
2022,3,7,4.194
2022,3,8,4.1258
2022,3,9,4.085
2022,3,10,3.8976
2022,3,11,2.1506
2022,3,12,2.7
2022,3,13,3.204
2022,3,14,3.0794
2022,3,15,3.5806
2022,3,16,2.5332
2022,3,17,3.317
2022,3,18,3.1205
2022,3,19,3.011
2022,3,20,2.8903
2022,3,21,1.3058
2022,3,22,1.0908
2022,3,23,1.3896
2022,3,24,2.25
2022,3,25,2.3618
2022,3,26,2.2807
2022,3,27,1.877
2022,3,28,1.3226
2022,3,29,0.9494
2022,3,30,1.8089
2022,3,31,1.595
2022,4,1,1.199
2022,4,2,1.3925
2022,4,3,1.8737
2022,4,4,1.4736
2022,4,5,1.2041
2022,4,6,1.597
2022,4,7,1.4566
2022,4,8,1.4508
2022,4,9,1.0104
2022,4,10,1.1606
2022,4,11,1.1222
2022,4,12,1.147
2022,4,13,1.2132
2022,4,14,1.1518
2022,4,15,1.0958
2022,4,16,1.1117
2022,4,17,1.0507
2022,4,18,0.6624
2022,4,19,0.8587
2022,4,20,0.8225
2022,4,21,0.7426
2022,4,22,0.8254
2022,4,23,0.6821
2022,4,24,0.7306
2022,4,25,0.6684
2022,4,26,0.6319
2022,4,27,0.4634
2022,4,28,0.4838
2022,4,29,0.4882
2022,4,30,0.4282
2022,5,1,0.463
2022,5,2,0.4322
2022,5,3,0.4034
2022,5,4,0.3641
2022,5,5,0.2482
2022,5,6,0.3084
2022,5,7,0.2124
2022,5,8,0.2294
2022,5,9,0.204
2022,5,10,0.1608
2022,5,11,0.2059
2022,5,12,0.1471
2022,5,13,0.1606
2022,5,14,0.1536
2022,5,15,0.1426
2022,5,16,0.1248
2022,5,17,0.1063
2022,5,18,0.0907
2022,5,19,0.0871
2022,5,20,0.0684
2022,5,21,0.0518
2022,5,22,0.0437
